PO_ID,Order_Date,Supplier_ID,Material_ID,Quantity,Unit_Price,Total_Cost
PO002574,2025-12-04,SUP017,MAT016,3212,30,96360
PO002575,2024-07-11,SUP007,MAT024,256,4909,1256704
PO002576,2024-03-19,SUP009,MAT024,158,1243,196394
PO002577,2025-01-27,SUP012,MAT003,249,403,100347
PO002578,2024-03-11,SUP017,MAT030,291,1722,501102
PO002579,2024-11-02,SUP019,MAT013,607,2764,1677748
PO002580,2025-10-01,SUP014,MAT012,108,2060,222480
PO002581,2024-02-26,SUP009,MAT026,409,2578,1054402
PO002582,2025-01-05,SUP017,MAT017,8255,44,363220
PO002583,2024-02-18,SUP009,MAT024,477,4110,1960470
PO002584,2025-04-15,SUP005,MAT001,782,420,328440
PO002585,2025-01-21,SUP002,MAT028,2426,49,118874
PO002586,2024-05-17,SUP012,MAT021,672,1650,1108800
PO002587,2024-11-22,SUP012,MAT023,942,1211,1140762
PO002588,2025-04-14,SUP020,MAT008,257,1918,492926
PO002589,2025-11-22,SUP012,MAT029,124,1006,124744
PO002590,2024-03-22,SUP005,MAT018,46,2421,111366
PO002591,2025-10-26,SUP006,MAT003,430,675,290250
PO002592,2025-08-23,SUP004,MAT009,98,2468,241864
PO002593,2024-11-02,SUP013,MAT014,496,907,449872
PO002594,2024-10-28,SUP005,MAT026,576,2057,1184832
PO002595,2025-05-27,SUP013,MAT007,495,3756,1859220
PO002596,2024-08-17,SUP020,MAT026,179,1034,185086
PO002597,2024-02-24,SUP004,MAT011,194,694,134636
PO002598,2024-04-26,SUP001,MAT001,295,1124,331580
PO002599,2024-04-13,SUP002,MAT007,561,2290,1284690
PO002600,2025-09-30,SUP010,MAT002,853,643,548479
PO002601,2024-11-26,SUP004,MAT030,279,904,252216
PO002602,2025-09-11,SUP003,MAT004,947,270,255690
PO002603,2024-11-11,SUP008,MAT021,748,3293,2463164
PO002604,2025-04-20,SUP001,MAT004,769,881,677489
PO002605,2025-04-02,SUP013,MAT015,2013,26,52338
PO002606,2024-10-24,SUP005,MAT015,6164,48,295872
PO002607,2024-01-22,SUP013,MAT023,841,3712,3121792
PO002608,2024-11-21,SUP014,MAT023,807,4699,3792093
PO002609,2025-06-15,SUP019,MAT018,32,1459,46688
PO002610,2025-05-16,SUP010,MAT009,60,639,38340
PO002611,2024-04-02,SUP010,MAT011,163,958,156154
PO002612,2025-06-14,SUP005,MAT004,353,2783,982399
PO002613,2025-04-13,SUP009,MAT005,213,4743,1010259
PO002614,2024-12-06,SUP009,MAT023,831,2363,1963653
PO002615,2025-09-27,SUP015,MAT013,217,3757,815269
PO002616,2025-05-22,SUP003,MAT022,860,866,744760
PO002617,2024-08-30,SUP004,MAT021,216,2106,454896
PO002618,2024-04-27,SUP002,MAT005,653,3657,2388021
PO002619,2024-03-14,SUP011,MAT001,226,1002,226452
PO002620,2024-09-29,SUP017,MAT011,269,896,241024
PO002621,2024-05-21,SUP019,MAT006,986,2569,2533034
PO002622,2024-07-04,SUP015,MAT010,268,1319,353492
PO002623,2025-05-03,SUP015,MAT006,681,646,439926
PO002624,2024-05-05,SUP010,MAT019,178,1087,193486
PO002625,2024-06-24,SUP016,MAT005,191,4300,821300
PO002626,2025-11-11,SUP005,MAT028,4460,27,120420
PO002627,2025-09-13,SUP020,MAT012,106,2201,233306
PO002628,2024-07-09,SUP013,MAT026,670,278,186260
PO002629,2025-07-01,SUP013,MAT030,196,1889,370244
PO002630,2024-06-13,SUP005,MAT020,543,4341,2357163
PO002631,2025-08-08,SUP019,MAT002,534,1143,610362
PO002632,2024-02-13,SUP020,MAT030,246,1890,464940
PO002633,2024-06-10,SUP018,MAT003,998,961,959078
PO002634,2024-12-23,SUP020,MAT029,127,1561,198247
PO002635,2025-01-02,SUP012,MAT016,4134,10,41340
PO002636,2025-02-13,SUP002,MAT027,4128,39,160992
PO002637,2025-09-08,SUP015,MAT003,634,895,567430
PO002638,2024-08-30,SUP013,MAT022,220,4974,1094280
PO002639,2025-12-08,SUP007,MAT015,3046,28,85288
PO002640,2024-06-12,SUP018,MAT005,263,1266,332958
PO002641,2024-08-07,SUP001,MAT023,276,3242,894792
PO002642,2024-09-09,SUP020,MAT021,683,771,526593
PO002643,2025-07-16,SUP004,MAT024,213,2596,552948
PO002644,2024-01-18,SUP008,MAT024,380,3277,1245260
PO002645,2024-01-09,SUP012,MAT005,363,3660,1328580
PO002646,2025-04-09,SUP006,MAT024,587,4707,2763009
PO002647,2025-07-24,SUP016,MAT003,280,432,120960
PO002648,2025-01-22,SUP019,MAT009,135,1377,185895
PO002649,2024-03-12,SUP020,MAT004,604,1666,1006264
PO002650,2024-08-21,SUP008,MAT007,414,4353,1802142
PO002651,2025-12-18,SUP007,MAT016,6966,14,97524
PO002652,2024-08-27,SUP004,MAT030,129,588,75852
PO002653,2024-05-14,SUP012,MAT015,6158,36,221688
PO002654,2024-11-22,SUP020,MAT026,160,3936,629760
PO002655,2025-08-01,SUP014,MAT010,212,1296,274752
PO002656,2024-01-19,SUP004,MAT020,126,4315,543690
PO002657,2025-07-07,SUP004,MAT017,7049,47,331303
PO002658,2024-08-21,SUP016,MAT013,228,3529,804612
PO002659,2025-08-17,SUP002,MAT030,182,1657,301574
PO002660,2024-12-21,SUP006,MAT009,225,554,124650
PO002661,2025-03-02,SUP020,MAT014,729,1648,1201392
PO002662,2024-11-06,SUP012,MAT004,939,3773,3542847
PO002663,2024-06-30,SUP009,MAT009,227,980,222460
PO002664,2024-05-18,SUP013,MAT024,308,3591,1106028
PO002665,2025-05-21,SUP002,MAT015,3523,9,31707
PO002666,2025-02-14,SUP010,MAT015,6166,25,154150
PO002667,2025-11-28,SUP014,MAT026,252,1909,481068
PO002668,2025-05-01,SUP008,MAT015,9345,29,271005
PO002669,2024-02-04,SUP012,MAT030,171,1865,318915
PO002670,2025-06-03,SUP017,MAT015,3554,12,42648
PO002671,2025-09-06,SUP002,MAT009,188,2221,417548
PO002672,2025-10-20,SUP020,MAT023,974,4246,4135604
PO002673,2025-03-27,SUP016,MAT028,3576,9,32184
PO002674,2024-11-01,SUP010,MAT010,216,536,115776
PO002675,2024-04-05,SUP004,MAT007,526,4611,2425386
PO002676,2025-02-10,SUP017,MAT027,9463,45,425835
PO002677,2024-09-19,SUP015,MAT025,180,4017,723060
PO002678,2024-07-28,SUP012,MAT014,673,4993,3360289
PO002679,2024-11-22,SUP015,MAT019,54,1564,84456
PO002680,2025-06-26,SUP003,MAT003,270,483,130410
PO002681,2025-10-16,SUP017,MAT022,385,3194,1229690
PO002682,2025-06-29,SUP015,MAT010,130,1045,135850
PO002683,2024-08-02,SUP010,MAT025,795,2182,1734690
PO002684,2025-10-01,SUP015,MAT007,679,3362,2282798
PO002685,2024-04-13,SUP016,MAT018,167,1386,231462
PO002686,2025-03-12,SUP016,MAT019,130,1880,244400
PO002687,2025-09-21,SUP017,MAT028,2679,11,29469
PO002688,2024-08-16,SUP006,MAT002,584,1070,624880
PO002689,2024-07-06,SUP002,MAT021,855,958,819090
PO002690,2025-12-21,SUP018,MAT021,622,4900,3047800
PO002691,2025-09-16,SUP015,MAT022,219,3048,667512
PO002692,2025-11-08,SUP009,MAT009,169,1159,195871
PO002693,2024-09-25,SUP013,MAT016,8414,5,42070
PO002694,2025-01-15,SUP009,MAT028,9769,39,380991
PO002695,2024-11-16,SUP012,MAT030,206,941,193846
PO002696,2024-09-21,SUP002,MAT027,4846,46,222916
PO002697,2025-01-27,SUP008,MAT016,9457,8,75656
PO002698,2025-03-25,SUP006,MAT028,4846,12,58152
PO002699,2025-03-19,SUP020,MAT027,7944,30,238320
PO002700,2024-03-09,SUP010,MAT003,741,1150,852150
PO002701,2025-10-29,SUP019,MAT001,790,339,267810
PO002702,2025-02-12,SUP003,MAT010,166,1278,212148
PO002703,2025-04-17,SUP012,MAT013,231,4576,1057056
PO002704,2024-09-30,SUP016,MAT028,2814,30,84420
PO002705,2025-12-07,SUP011,MAT025,870,3513,3056310
PO002706,2024-01-19,SUP013,MAT024,946,653,617738
PO002707,2024-07-17,SUP009,MAT023,362,4482,1622484
PO002708,2025-12-30,SUP007,MAT021,491,2662,1307042
PO002709,2024-09-23,SUP007,MAT011,167,2125,354875
PO002710,2025-06-24,SUP011,MAT017,7196,17,122332
PO002711,2024-05-02,SUP011,MAT012,290,2487,721230
PO002712,2024-12-03,SUP017,MAT008,658,4855,3194590
PO002713,2025-07-06,SUP019,MAT021,140,2921,408940
PO002714,2025-05-09,SUP017,MAT001,704,913,642752
PO002715,2025-09-26,SUP006,MAT002,862,811,699082
PO002716,2025-01-23,SUP014,MAT021,680,4042,2748560
PO002717,2024-09-16,SUP016,MAT002,362,591,213942
PO002718,2025-06-20,SUP015,MAT027,2847,40,113880
PO002719,2025-09-01,SUP008,MAT022,860,4892,4207120
PO002720,2024-12-09,SUP013,MAT007,361,2331,841491
PO002721,2025-09-24,SUP011,MAT005,445,3814,1697230
PO002722,2024-05-08,SUP012,MAT003,212,901,191012
PO002723,2024-07-02,SUP009,MAT022,561,4861,2727021
PO002724,2024-09-12,SUP016,MAT016,2950,21,61950
PO002725,2024-02-22,SUP005,MAT003,411,390,160290
PO002726,2025-06-19,SUP016,MAT020,361,702,253422
PO002727,2025-01-11,SUP019,MAT010,158,1403,221674
PO002728,2024-09-05,SUP015,MAT030,231,1809,417879
PO002729,2024-09-26,SUP019,MAT007,234,2636,616824
PO002730,2025-12-03,SUP013,MAT007,199,355,70645
PO002731,2024-09-26,SUP011,MAT012,205,2306,472730
PO002732,2024-05-16,SUP001,MAT020,745,4729,3523105
PO002733,2024-05-27,SUP020,MAT030,283,559,158197
PO002734,2025-03-01,SUP014,MAT022,480,4356,2090880
PO002735,2024-03-27,SUP005,MAT009,178,2240,398720
PO002736,2024-05-03,SUP011,MAT019,69,898,61962
PO002737,2024-07-20,SUP017,MAT024,910,3132,2850120
PO002738,2024-06-29,SUP002,MAT018,80,1852,148160
PO002739,2024-12-19,SUP020,MAT029,146,2375,346750
PO002740,2025-04-06,SUP018,MAT005,273,652,177996
PO002741,2024-07-30,SUP017,MAT022,714,3843,2743902
PO002742,2024-07-05,SUP012,MAT006,450,4895,2202750
PO002743,2025-04-04,SUP008,MAT024,575,1512,869400
PO002744,2025-05-19,SUP003,MAT023,239,4206,1005234
PO002745,2025-06-07,SUP008,MAT005,988,2266,2238808
PO002746,2025-12-27,SUP010,MAT022,146,1236,180456
PO002747,2025-06-16,SUP007,MAT025,327,3190,1043130
PO002748,2025-08-23,SUP003,MAT019,163,1150,187450
PO002749,2025-06-28,SUP001,MAT015,3666,33,120978
PO002750,2024-04-17,SUP014,MAT003,668,1000,668000
PO002751,2024-02-11,SUP007,MAT026,317,566,179422
PO002752,2024-04-24,SUP002,MAT002,685,852,583620
PO002753,2025-01-20,SUP007,MAT027,3645,12,43740
PO002754,2025-08-08,SUP005,MAT016,3188,39,124332
PO002755,2025-12-01,SUP020,MAT029,240,1187,284880
PO002756,2024-02-18,SUP011,MAT003,202,905,182810
PO002757,2024-12-22,SUP001,MAT010,88,2264,199232
PO002758,2025-08-09,SUP018,MAT027,9296,18,167328
PO002759,2024-03-23,SUP009,MAT030,213,2363,503319
PO002760,2024-08-01,SUP010,MAT004,202,2581,521362
PO002761,2024-11-01,SUP017,MAT012,286,2498,714428
PO002762,2024-06-07,SUP005,MAT029,72,1169,84168
PO002763,2024-05-30,SUP001,MAT029,210,1340,281400
PO002764,2025-08-22,SUP006,MAT016,5853,44,257532
PO002765,2025-11-21,SUP004,MAT002,910,822,748020
PO002766,2024-03-07,SUP005,MAT019,54,2552,137808
PO002767,2025-08-03,SUP008,MAT015,4679,49,229271
PO002768,2024-08-09,SUP017,MAT007,765,2146,1641690
PO002769,2025-09-19,SUP015,MAT010,177,1894,335238
PO002770,2024-04-23,SUP017,MAT018,185,1700,314500
PO002771,2025-07-05,SUP001,MAT019,113,2207,249391
PO002772,2025-11-01,SUP016,MAT021,945,540,510300
PO002773,2024-11-23,SUP012,MAT014,905,2764,2501420
PO002774,2025-04-04,SUP004,MAT011,255,1980,504900
PO002775,2024-02-11,SUP019,MAT003,858,626,537108
PO002776,2025-11-06,SUP017,MAT009,275,1440,396000
PO002777,2025-05-15,SUP011,MAT028,5204,27,140508
PO002778,2024-08-25,SUP020,MAT014,670,1844,1235480
PO002779,2024-01-14,SUP019,MAT013,297,1100,326700
PO002780,2025-11-11,SUP002,MAT009,201,2265,455265
PO002781,2025-02-08,SUP008,MAT008,493,3120,1538160
PO002782,2025-12-09,SUP004,MAT011,247,1157,285779
PO002783,2025-11-18,SUP014,MAT014,875,343,300125
PO002784,2025-09-02,SUP007,MAT015,8218,41,336938
PO002785,2025-05-29,SUP002,MAT012,50,1249,62450
PO002786,2025-07-04,SUP003,MAT022,993,4720,4686960
PO002787,2024-11-21,SUP010,MAT025,529,1372,725788
PO002788,2025-07-20,SUP019,MAT027,8973,33,296109
PO002789,2024-07-05,SUP009,MAT017,4867,41,199547
PO002790,2025-04-07,SUP011,MAT007,980,2556,2504880
PO002791,2024-08-09,SUP003,MAT027,1174,50,58700
PO002792,2024-06-29,SUP018,MAT018,107,1654,176978
PO002793,2025-09-18,SUP002,MAT021,173,4086,706878
PO002794,2025-02-13,SUP005,MAT004,464,4326,2007264
PO002795,2025-09-22,SUP009,MAT029,239,2117,505963
PO002796,2024-12-09,SUP019,MAT021,219,2781,609039
PO002797,2025-02-08,SUP017,MAT027,9322,10,93220
PO002798,2025-07-10,SUP015,MAT013,768,4261,3272448
PO002799,2025-08-20,SUP012,MAT015,9594,8,76752
PO002800,2024-01-13,SUP020,MAT023,114,1632,186048
PO002801,2025-03-22,SUP010,MAT026,884,4367,3860428
PO002802,2025-07-27,SUP004,MAT002,879,1106,972174
PO002803,2024-05-23,SUP016,MAT021,423,4197,1775331
PO002804,2024-12-14,SUP011,MAT015,9890,10,98900
PO002805,2025-04-05,SUP007,MAT023,258,4879,1258782
PO002806,2025-08-05,SUP014,MAT026,631,4907,3096317
PO002807,2024-02-21,SUP002,MAT005,908,3308,3003664
PO002808,2024-10-13,SUP015,MAT028,4165,47,195755
PO002809,2024-05-22,SUP007,MAT023,327,4016,1313232
PO002810,2024-07-27,SUP011,MAT018,94,1401,131694
PO002811,2025-03-26,SUP006,MAT014,929,4688,4355152
PO002812,2024-02-21,SUP005,MAT004,364,1534,558376
PO002813,2025-10-26,SUP011,MAT006,588,3037,1785756
PO002814,2025-12-10,SUP014,MAT021,970,1054,1022380
PO002815,2024-05-07,SUP018,MAT023,476,3276,1559376
PO002816,2025-08-08,SUP011,MAT003,980,1017,996660
PO002817,2025-08-06,SUP013,MAT003,242,1039,251438
PO002818,2024-04-20,SUP008,MAT002,837,1160,970920
PO002819,2025-01-26,SUP003,MAT029,156,1218,190008
PO002820,2024-04-19,SUP012,MAT013,205,3910,801550
PO002821,2025-02-28,SUP018,MAT027,3845,15,57675
PO002822,2025-01-01,SUP018,MAT002,463,1041,481983
PO002823,2024-11-07,SUP012,MAT018,62,1273,78926
PO002824,2024-04-09,SUP016,MAT011,98,812,79576
PO002825,2024-08-10,SUP003,MAT004,349,4319,1507331
PO002826,2024-09-01,SUP008,MAT029,214,903,193242
PO002827,2025-01-17,SUP008,MAT024,837,2611,2185407
PO002828,2025-10-24,SUP002,MAT013,178,2946,524388
PO002829,2025-07-15,SUP009,MAT030,144,1939,279216
PO002830,2025-11-20,SUP011,MAT017,3713,48,178224
PO002831,2024-08-03,SUP008,MAT013,996,4942,4922232
PO002832,2024-06-05,SUP005,MAT013,404,961,388244
PO002833,2024-05-03,SUP017,MAT003,583,503,293249
PO002834,2024-05-03,SUP007,MAT029,247,502,123994
PO002835,2025-10-02,SUP008,MAT018,160,2413,386080
PO002836,2024-02-02,SUP019,MAT004,695,2450,1702750
PO002837,2025-03-23,SUP017,MAT007,377,666,251082
PO002838,2025-01-23,SUP013,MAT005,647,1449,937503
PO002839,2024-02-26,SUP013,MAT022,242,2714,656788
PO002840,2025-01-30,SUP013,MAT019,52,1576,81952
PO002841,2025-09-16,SUP003,MAT026,665,3883,2582195
PO002842,2025-03-03,SUP003,MAT004,574,1475,846650
PO002843,2024-04-13,SUP003,MAT022,632,3998,2526736
PO002844,2025-07-09,SUP012,MAT006,948,2820,2673360
PO002845,2024-03-01,SUP012,MAT005,863,3992,3445096
PO002846,2024-05-05,SUP007,MAT001,234,444,103896
PO002847,2025-12-02,SUP009,MAT008,312,2807,875784
PO002848,2025-10-27,SUP007,MAT005,368,3909,1438512
PO002849,2025-10-13,SUP004,MAT015,7871,29,228259
PO002850,2025-12-03,SUP003,MAT028,8338,21,175098
PO002851,2024-03-23,SUP014,MAT028,2671,45,120195
PO002852,2024-07-17,SUP012,MAT029,109,918,100062
PO002853,2024-10-12,SUP011,MAT010,262,1278,334836
PO002854,2024-09-22,SUP014,MAT017,2711,18,48798
PO002855,2025-08-09,SUP017,MAT015,8124,24,194976
PO002856,2025-04-13,SUP014,MAT005,626,3319,2077694
PO002857,2025-06-22,SUP020,MAT028,2662,17,45254
PO002858,2024-02-17,SUP005,MAT008,513,519,266247
PO002859,2024-03-13,SUP003,MAT004,934,3300,3082200
PO002860,2024-02-19,SUP007,MAT027,9059,42,380478
PO002861,2024-12-20,SUP009,MAT020,945,2241,2117745
PO002862,2024-03-16,SUP005,MAT026,844,4432,3740608
PO002863,2024-04-24,SUP004,MAT004,374,3792,1418208
PO002864,2025-07-24,SUP014,MAT028,8577,16,137232
PO002865,2025-08-28,SUP010,MAT010,293,1180,345740
PO002866,2025-05-22,SUP012,MAT009,71,535,37985
PO002867,2025-07-14,SUP008,MAT025,597,3495,2086515
PO002868,2024-04-25,SUP014,MAT018,136,524,71264
PO002869,2024-02-01,SUP003,MAT028,1862,22,40964
PO002870,2025-02-17,SUP011,MAT026,612,2888,1767456
PO002871,2024-06-16,SUP011,MAT018,71,2899,205829
PO002872,2024-09-25,SUP020,MAT020,828,4849,4014972
PO002873,2024-10-14,SUP016,MAT002,697,1027,715819
PO002874,2024-11-20,SUP018,MAT022,709,2022,1433598
PO002875,2024-02-09,SUP017,MAT020,759,3419,2595021
PO002876,2024-06-15,SUP015,MAT014,954,2821,2691234
PO002877,2025-12-27,SUP013,MAT016,7120,7,49840
PO002878,2025-07-05,SUP005,MAT028,1701,12,20412
PO002879,2025-06-30,SUP014,MAT018,69,2635,181815
PO002880,2025-09-19,SUP018,MAT029,93,2470,229710
PO002881,2024-08-28,SUP010,MAT004,638,1241,791758
PO002882,2025-01-06,SUP019,MAT003,446,978,436188
PO002883,2025-04-14,SUP002,MAT017,1214,41,49774
PO002884,2025-06-03,SUP018,MAT012,180,1660,298800
PO002885,2024-09-17,SUP015,MAT007,412,2444,1006928
PO002886,2024-04-01,SUP016,MAT009,71,2183,154993
PO002887,2025-08-03,SUP009,MAT004,389,537,208893
PO002888,2024-09-24,SUP001,MAT027,5957,14,83398
PO002889,2024-09-25,SUP017,MAT029,276,1851,510876
PO002890,2024-12-03,SUP010,MAT028,4954,27,133758
PO002891,2024-06-17,SUP012,MAT019,151,1899,286749
PO002892,2025-06-27,SUP017,MAT014,334,2447,817298
PO002893,2025-08-18,SUP019,MAT008,791,3213,2541483
PO002894,2024-01-14,SUP018,MAT002,466,435,202710
PO002895,2024-05-29,SUP009,MAT009,276,567,156492
PO002896,2025-01-28,SUP017,MAT001,466,742,345772
PO002897,2025-12-31,SUP004,MAT018,21,999,20979
PO002898,2025-09-21,SUP016,MAT004,360,2853,1027080
PO002899,2024-11-13,SUP002,MAT004,500,1108,554000
PO002900,2024-01-31,SUP016,MAT022,871,4349,3787979
PO002901,2024-11-12,SUP015,MAT007,590,213,125670
PO002902,2025-01-20,SUP014,MAT023,262,1511,395882
PO002903,2024-05-16,SUP001,MAT009,97,1515,146955
PO002904,2024-02-03,SUP004,MAT024,736,4097,3015392
PO002905,2024-09-14,SUP011,MAT023,413,2603,1075039
PO002906,2025-11-29,SUP004,MAT008,121,3538,428098
PO002907,2024-11-11,SUP020,MAT008,507,2489,1261923
PO002908,2025-11-12,SUP009,MAT009,266,1867,496622
PO002909,2025-10-23,SUP005,MAT004,698,1919,1339462
PO002910,2025-11-20,SUP015,MAT007,512,681,348672
PO002911,2024-10-04,SUP001,MAT027,3134,48,150432
PO002912,2025-07-01,SUP016,MAT010,149,751,111899
PO002913,2025-06-20,SUP007,MAT026,350,3277,1146950
PO002914,2025-01-11,SUP012,MAT021,243,3708,901044
PO002915,2025-02-02,SUP012,MAT020,538,1983,1066854
PO002916,2024-12-17,SUP003,MAT013,494,3444,1701336
PO002917,2025-04-30,SUP016,MAT004,618,2753,1701354
PO002918,2025-12-29,SUP017,MAT021,597,2327,1389219
PO002919,2024-12-09,SUP009,MAT020,729,4494,3276126
PO002920,2024-03-20,SUP006,MAT001,384,341,130944
PO002921,2025-01-27,SUP006,MAT007,691,1672,1155352
PO002922,2025-04-20,SUP003,MAT016,9147,46,420762
PO002923,2025-08-03,SUP008,MAT021,771,406,313026
PO002924,2025-04-24,SUP012,MAT018,160,2410,385600
PO002925,2024-01-18,SUP012,MAT021,488,4767,2326296
PO002926,2025-07-16,SUP011,MAT010,251,1477,370727
PO002927,2024-02-22,SUP008,MAT015,2037,29,59073
PO002928,2024-04-19,SUP007,MAT023,605,3685,2229425
PO002929,2024-10-19,SUP017,MAT022,661,3921,2591781
PO002930,2024-02-14,SUP020,MAT025,625,930,581250
PO002931,2025-01-29,SUP001,MAT012,96,1633,156768
PO002932,2025-01-14,SUP004,MAT018,87,1283,111621
PO002933,2025-01-11,SUP015,MAT018,177,1770,313290
PO002934,2024-10-24,SUP019,MAT025,891,4507,4015737
PO002935,2025-04-25,SUP014,MAT022,946,4362,4126452
PO002936,2025-09-02,SUP005,MAT005,887,1712,1518544
PO002937,2024-07-17,SUP016,MAT012,64,1423,91072
PO002938,2025-01-12,SUP017,MAT025,528,2683,1416624
PO002939,2025-04-04,SUP016,MAT020,616,2528,1557248
PO002940,2024-03-02,SUP009,MAT027,6022,35,210770
PO002941,2024-10-31,SUP019,MAT022,111,4459,494949
PO002942,2024-12-25,SUP003,MAT029,243,1274,309582
PO002943,2024-11-07,SUP017,MAT021,467,1515,707505
PO002944,2024-09-11,SUP011,MAT030,117,2011,235287
PO002945,2025-05-26,SUP003,MAT016,2195,11,24145
PO002946,2024-01-22,SUP018,MAT021,428,3380,1446640
PO002947,2024-03-18,SUP016,MAT002,657,908,596556
PO002948,2024-07-13,SUP011,MAT022,681,1067,726627
PO002949,2024-06-01,SUP020,MAT008,708,425,300900
PO002950,2024-03-22,SUP007,MAT025,374,1985,742390
PO002951,2024-03-31,SUP005,MAT022,954,686,654444
PO002952,2024-01-26,SUP018,MAT001,843,535,451005
PO002953,2024-01-06,SUP019,MAT014,761,849,646089
PO002954,2025-06-04,SUP008,MAT010,283,1219,344977
PO002955,2025-03-17,SUP019,MAT019,147,929,136563
PO002956,2025-08-17,SUP013,MAT017,4682,29,135778
PO002957,2025-04-17,SUP002,MAT018,56,1696,94976
PO002958,2025-01-28,SUP010,MAT002,952,490,466480
PO002959,2025-08-01,SUP013,MAT018,125,1712,214000
PO002960,2024-06-16,SUP006,MAT001,534,512,273408
PO002961,2024-11-20,SUP001,MAT024,438,3634,1591692
PO002962,2025-03-08,SUP001,MAT004,116,1578,183048
PO002963,2025-04-21,SUP013,MAT019,108,653,70524
PO002964,2025-01-04,SUP002,MAT030,299,2482,742118
PO002965,2025-11-16,SUP015,MAT026,499,1194,595806
PO002966,2025-08-29,SUP005,MAT030,126,2170,273420
PO002967,2024-04-04,SUP004,MAT012,86,2012,173032
PO002968,2024-11-30,SUP013,MAT018,47,1079,50713
PO002969,2025-04-18,SUP017,MAT028,1741,41,71381
PO002970,2024-11-02,SUP019,MAT016,6543,35,229005
PO002971,2025-02-13,SUP001,MAT011,107,1869,199983
PO002972,2025-05-09,SUP003,MAT020,939,359,337101
PO002973,2025-02-07,SUP010,MAT019,48,980,47040
PO002974,2024-09-13,SUP009,MAT015,8486,11,93346
PO002975,2024-08-13,SUP017,MAT024,750,3875,2906250
PO002976,2025-03-18,SUP003,MAT010,196,826,161896
PO002977,2025-11-19,SUP004,MAT030,144,2284,328896
PO002978,2024-03-05,SUP020,MAT001,367,687,252129
PO002979,2024-06-15,SUP001,MAT014,216,4441,959256
PO002980,2024-02-20,SUP006,MAT017,3272,28,91616
PO002981,2025-06-06,SUP004,MAT023,810,1937,1568970
PO002982,2024-10-04,SUP012,MAT022,332,3524,1169968
PO002983,2024-07-15,SUP002,MAT029,152,1708,259616
PO002984,2025-08-22,SUP001,MAT002,787,1200,944400
PO002985,2024-11-12,SUP020,MAT021,232,1644,381408
PO002986,2024-12-11,SUP003,MAT028,7972,50,398600
PO002987,2025-04-19,SUP016,MAT013,684,4688,3206592
PO002988,2024-02-01,SUP002,MAT013,252,479,120708
PO002989,2024-10-26,SUP014,MAT019,75,605,45375
PO002990,2025-10-27,SUP007,MAT002,895,479,428705
PO002991,2025-12-07,SUP014,MAT007,386,2301,888186
PO002992,2025-04-12,SUP010,MAT006,623,1013,631099
PO002993,2025-01-07,SUP006,MAT030,102,1441,146982
PO002994,2025-07-05,SUP015,MAT005,856,4656,3985536
PO002995,2025-11-01,SUP016,MAT015,8501,14,119014
PO002996,2024-06-30,SUP007,MAT017,5509,37,203833
PO002997,2024-03-28,SUP006,MAT011,130,885,115050
PO002998,2025-05-16,SUP004,MAT022,857,4879,4181303
PO002999,2025-08-27,SUP015,MAT005,621,1751,1087371
PO003000,2025-12-24,SUP003,MAT029,71,952,67592
PO003001,2024-08-23,SUP013,MAT001,777,674,523698
PO003002,2025-12-02,SUP013,MAT014,127,813,103251
PO003003,2025-04-06,SUP017,MAT022,620,1247,773140
PO003004,2024-02-13,SUP006,MAT029,143,859,122837
PO003005,2025-04-21,SUP019,MAT004,149,4945,736805
PO003006,2024-10-27,SUP011,MAT001,267,1001,267267
PO003007,2025-12-26,SUP002,MAT017,4794,12,57528
PO003008,2024-08-04,SUP010,MAT021,698,1049,732202
PO003009,2025-02-08,SUP012,MAT021,358,3198,1144884
PO003010,2025-06-04,SUP015,MAT016,3229,47,151763
PO003011,2025-05-03,SUP015,MAT020,106,1654,175324
PO003012,2024-04-17,SUP008,MAT012,293,1855,543515
PO003013,2025-01-22,SUP020,MAT014,420,4343,1824060
PO003014,2024-12-24,SUP017,MAT025,999,4553,4548447
PO003015,2025-08-27,SUP014,MAT008,789,3363,2653407
