Delivery_ID,PO_ID,Promised_Date,Delivery_Date,Delay_Days
DEL003479,PO003479,2025-05-14,2025-05-14,0
DEL003480,PO003480,2024-02-16,2024-02-14,-2
DEL003481,PO003481,2024-06-12,2024-06-14,2
DEL003482,PO003482,2025-07-14,2025-07-16,2
DEL003483,PO003483,2025-03-16,2025-03-21,5
DEL003484,PO003484,2025-06-18,2025-06-19,1
DEL003485,PO003485,2024-05-09,2024-05-08,-1
DEL003486,PO003486,2024-12-31,2024-12-30,-1
DEL003487,PO003487,2025-02-28,2025-03-03,3
DEL003488,PO003488,2025-08-06,2025-08-11,5
DEL003489,PO003489,2024-09-16,2024-09-15,-1
DEL003490,PO003490,2024-05-20,2024-05-19,-1
DEL003491,PO003491,2024-12-14,2024-12-18,4
DEL003492,PO003492,2024-09-21,2024-09-21,0
DEL003493,PO003493,2025-08-08,2025-08-11,3
DEL003494,PO003494,2026-01-04,2026-01-04,0
DEL003495,PO003495,2025-10-13,2025-10-18,5
DEL003496,PO003496,2025-11-02,2025-11-07,5
DEL003497,PO003497,2025-12-10,2025-12-10,0
DEL003498,PO003498,2024-07-04,2024-07-09,5
DEL003499,PO003499,2025-04-21,2025-04-25,4
DEL003500,PO003500,2025-07-30,2025-08-02,3
DEL003501,PO003501,2025-12-02,2025-12-07,5
DEL003502,PO003502,2025-05-09,2025-05-10,1
DEL003503,PO003503,2025-06-29,2025-07-01,2
DEL003504,PO003504,2025-11-11,2025-11-11,0
DEL003505,PO003505,2024-05-19,2024-05-20,1
DEL003506,PO003506,2025-12-29,2025-12-31,2
DEL003507,PO003507,2024-09-01,2024-08-30,-2
DEL003508,PO003508,2025-08-06,2025-08-11,5
DEL003509,PO003509,2025-09-23,2025-09-26,3
DEL003510,PO003510,2025-07-27,2025-07-30,3
DEL003511,PO003511,2024-11-29,2024-11-29,0
DEL003512,PO003512,2024-04-23,2024-04-26,3
DEL003513,PO003513,2024-11-12,2024-11-16,4
DEL003514,PO003514,2024-03-05,2024-03-03,-2
DEL003515,PO003515,2026-01-03,2026-01-07,4
DEL003516,PO003516,2024-03-15,2024-03-18,3
DEL003517,PO003517,2024-07-05,2024-07-07,2
DEL003518,PO003518,2025-05-12,2025-05-13,1
DEL003519,PO003519,2024-11-09,2024-11-11,2
DEL003520,PO003520,2025-05-08,2025-05-09,1
DEL003521,PO003521,2025-01-25,2025-01-26,1
DEL003522,PO003522,2025-04-04,2025-04-02,-2
DEL003523,PO003523,2024-08-14,2024-08-16,2
DEL003524,PO003524,2025-03-25,2025-03-27,2
DEL003525,PO003525,2025-08-24,2025-08-29,5
DEL003526,PO003526,2024-08-13,2024-08-12,-1
DEL003527,PO003527,2024-05-28,2024-05-28,0
DEL003528,PO003528,2024-01-29,2024-01-30,1
DEL003529,PO003529,2025-03-21,2025-03-21,0
DEL003530,PO003530,2026-01-02,2026-01-03,1
DEL003531,PO003531,2024-11-17,2024-11-15,-2
DEL003532,PO003532,2025-05-11,2025-05-12,1
DEL003533,PO003533,2025-01-19,2025-01-24,5
DEL003534,PO003534,2024-12-23,2024-12-22,-1
DEL003535,PO003535,2024-09-07,2024-09-05,-2
DEL003536,PO003536,2025-02-14,2025-02-18,4
DEL003537,PO003537,2025-12-01,2025-11-30,-1
DEL003538,PO003538,2024-09-04,2024-09-05,1
DEL003539,PO003539,2024-08-13,2024-08-17,4
DEL003540,PO003540,2024-04-03,2024-04-06,3
DEL003541,PO003541,2025-04-05,2025-04-07,2
DEL003542,PO003542,2025-05-31,2025-06-03,3
DEL003543,PO003543,2024-09-09,2024-09-12,3
DEL003544,PO003544,2025-08-13,2025-08-11,-2
DEL003545,PO003545,2024-06-27,2024-06-29,2
DEL003546,PO003546,2025-02-10,2025-02-10,0
DEL003547,PO003547,2024-12-31,2024-12-29,-2
DEL003548,PO003548,2024-03-28,2024-03-30,2
DEL003549,PO003549,2025-05-15,2025-05-20,5
DEL003550,PO003550,2024-07-08,2024-07-08,0
DEL003551,PO003551,2025-08-23,2025-08-28,5
DEL003552,PO003552,2024-11-11,2024-11-16,5
DEL003553,PO003553,2025-07-03,2025-07-01,-2
DEL003554,PO003554,2025-08-28,2025-08-31,3
DEL003555,PO003555,2025-09-22,2025-09-24,2
DEL003556,PO003556,2024-04-16,2024-04-21,5
DEL003557,PO003557,2025-05-16,2025-05-19,3
DEL003558,PO003558,2025-05-27,2025-05-25,-2
DEL003559,PO003559,2024-04-12,2024-04-10,-2
DEL003560,PO003560,2024-01-20,2024-01-21,1
DEL003561,PO003561,2025-06-27,2025-06-26,-1
DEL003562,PO003562,2025-10-18,2025-10-17,-1
DEL003563,PO003563,2025-01-04,2025-01-07,3
DEL003564,PO003564,2024-06-08,2024-06-12,4
DEL003565,PO003565,2025-02-02,2025-02-07,5
DEL003566,PO003566,2025-02-18,2025-02-20,2
DEL003567,PO003567,2025-03-25,2025-03-25,0
DEL003568,PO003568,2024-08-05,2024-08-06,1
DEL003569,PO003569,2025-05-28,2025-05-28,0
DEL003570,PO003570,2024-11-25,2024-11-28,3
DEL003571,PO003571,2024-11-15,2024-11-17,2
DEL003572,PO003572,2025-11-01,2025-11-03,2
DEL003573,PO003573,2025-06-25,2025-06-25,0
DEL003574,PO003574,2024-06-06,2024-06-07,1
DEL003575,PO003575,2024-07-25,2024-07-23,-2
DEL003576,PO003576,2024-06-27,2024-06-30,3
DEL003577,PO003577,2024-08-20,2024-08-20,0
DEL003578,PO003578,2025-11-18,2025-11-17,-1
DEL003579,PO003579,2024-04-18,2024-04-20,2
DEL003580,PO003580,2024-11-12,2024-11-17,5
DEL003581,PO003581,2024-05-26,2024-05-30,4
DEL003582,PO003582,2025-02-15,2025-02-17,2
DEL003583,PO003583,2024-04-07,2024-04-05,-2
DEL003584,PO003584,2024-07-24,2024-07-23,-1
DEL003585,PO003585,2024-10-13,2024-10-14,1
DEL003586,PO003586,2025-01-15,2025-01-17,2
DEL003587,PO003587,2025-09-03,2025-09-01,-2
DEL003588,PO003588,2025-03-02,2025-03-04,2
DEL003589,PO003589,2024-04-08,2024-04-11,3
DEL003590,PO003590,2024-10-08,2024-10-06,-2
DEL003591,PO003591,2025-01-30,2025-01-31,1
DEL003592,PO003592,2025-11-25,2025-11-24,-1
DEL003593,PO003593,2026-01-03,2026-01-07,4
DEL003594,PO003594,2024-06-28,2024-07-01,3
DEL003595,PO003595,2024-02-27,2024-02-29,2
DEL003596,PO003596,2025-06-02,2025-06-05,3
DEL003597,PO003597,2025-12-23,2025-12-24,1
DEL003598,PO003598,2025-08-14,2025-08-12,-2
DEL003599,PO003599,2025-09-23,2025-09-21,-2
DEL003600,PO003600,2025-10-06,2025-10-09,3
DEL003601,PO003601,2024-12-01,2024-12-04,3
DEL003602,PO003602,2024-06-30,2024-06-28,-2
DEL003603,PO003603,2025-05-25,2025-05-29,4
DEL003604,PO003604,2025-01-19,2025-01-18,-1
DEL003605,PO003605,2024-03-21,2024-03-20,-1
DEL003606,PO003606,2025-03-01,2025-03-03,2
DEL003607,PO003607,2025-06-12,2025-06-11,-1
DEL003608,PO003608,2024-09-21,2024-09-20,-1
DEL003609,PO003609,2025-05-24,2025-05-27,3
DEL003610,PO003610,2024-03-05,2024-03-10,5
DEL003611,PO003611,2024-09-09,2024-09-12,3
DEL003612,PO003612,2025-12-26,2025-12-31,5
DEL003613,PO003613,2024-04-20,2024-04-25,5
DEL003614,PO003614,2025-12-29,2025-12-30,1
DEL003615,PO003615,2024-10-07,2024-10-08,1
DEL003616,PO003616,2024-07-19,2024-07-17,-2
DEL003617,PO003617,2025-08-29,2025-09-03,5
DEL003618,PO003618,2025-09-29,2025-09-28,-1
DEL003619,PO003619,2024-12-12,2024-12-11,-1
DEL003620,PO003620,2024-12-15,2024-12-19,4
DEL003621,PO003621,2024-12-28,2024-12-28,0
DEL003622,PO003622,2025-11-14,2025-11-13,-1
DEL003623,PO003623,2024-03-05,2024-03-10,5
DEL003624,PO003624,2024-08-31,2024-08-29,-2
DEL003625,PO003625,2025-07-08,2025-07-12,4
DEL003626,PO003626,2025-06-29,2025-07-02,3
DEL003627,PO003627,2025-09-23,2025-09-25,2
DEL003628,PO003628,2024-01-21,2024-01-25,4
DEL003629,PO003629,2024-12-26,2024-12-31,5
DEL003630,PO003630,2024-07-12,2024-07-14,2
DEL003631,PO003631,2024-12-30,2024-12-31,1
DEL003632,PO003632,2024-12-21,2024-12-26,5
DEL003633,PO003633,2024-06-02,2024-06-01,-1
DEL003634,PO003634,2025-04-09,2025-04-14,5
DEL003635,PO003635,2025-05-26,2025-05-27,1
DEL003636,PO003636,2024-09-13,2024-09-16,3
DEL003637,PO003637,2024-10-19,2024-10-21,2
DEL003638,PO003638,2024-06-19,2024-06-20,1
DEL003639,PO003639,2025-09-11,2025-09-13,2
DEL003640,PO003640,2025-07-23,2025-07-25,2
DEL003641,PO003641,2024-08-15,2024-08-16,1
DEL003642,PO003642,2024-12-07,2024-12-10,3
DEL003643,PO003643,2024-05-01,2024-04-30,-1
DEL003644,PO003644,2024-05-10,2024-05-11,1
DEL003645,PO003645,2024-06-12,2024-06-14,2
DEL003646,PO003646,2024-06-05,2024-06-06,1
DEL003647,PO003647,2025-03-06,2025-03-10,4
DEL003648,PO003648,2024-02-15,2024-02-17,2
DEL003649,PO003649,2024-09-30,2024-10-01,1
DEL003650,PO003650,2024-07-23,2024-07-26,3
DEL003651,PO003651,2025-11-20,2025-11-19,-1
DEL003652,PO003652,2025-08-17,2025-08-17,0
DEL003653,PO003653,2024-06-10,2024-06-08,-2
DEL003654,PO003654,2025-04-05,2025-04-03,-2
DEL003655,PO003655,2025-07-07,2025-07-09,2
DEL003656,PO003656,2024-08-21,2024-08-25,4
DEL003657,PO003657,2025-05-10,2025-05-14,4
DEL003658,PO003658,2024-10-23,2024-10-25,2
DEL003659,PO003659,2024-06-09,2024-06-07,-2
DEL003660,PO003660,2025-11-13,2025-11-11,-2
DEL003661,PO003661,2024-02-14,2024-02-19,5
DEL003662,PO003662,2025-07-25,2025-07-27,2
DEL003663,PO003663,2025-07-17,2025-07-21,4
DEL003664,PO003664,2025-03-05,2025-03-08,3
DEL003665,PO003665,2025-08-30,2025-09-03,4
DEL003666,PO003666,2025-01-20,2025-01-22,2
DEL003667,PO003667,2025-08-24,2025-08-24,0
DEL003668,PO003668,2024-10-05,2024-10-04,-1
DEL003669,PO003669,2024-04-12,2024-04-13,1
DEL003670,PO003670,2025-06-29,2025-07-04,5
DEL003671,PO003671,2024-10-07,2024-10-11,4
DEL003672,PO003672,2025-07-13,2025-07-18,5
DEL003673,PO003673,2025-09-26,2025-09-25,-1
DEL003674,PO003674,2024-12-21,2024-12-19,-2
DEL003675,PO003675,2025-11-10,2025-11-13,3
DEL003676,PO003676,2025-03-03,2025-03-03,0
DEL003677,PO003677,2025-02-22,2025-02-24,2
DEL003678,PO003678,2024-07-20,2024-07-19,-1
DEL003679,PO003679,2025-06-21,2025-06-22,1
DEL003680,PO003680,2024-10-04,2024-10-07,3
DEL003681,PO003681,2025-07-06,2025-07-07,1
DEL003682,PO003682,2025-03-25,2025-03-24,-1
DEL003683,PO003683,2024-03-13,2024-03-17,4
DEL003684,PO003684,2025-03-04,2025-03-08,4
DEL003685,PO003685,2024-08-17,2024-08-20,3
DEL003686,PO003686,2025-10-04,2025-10-09,5
DEL003687,PO003687,2025-03-23,2025-03-26,3
DEL003688,PO003688,2025-06-13,2025-06-14,1
DEL003689,PO003689,2025-11-07,2025-11-11,4
DEL003690,PO003690,2025-07-26,2025-07-27,1
DEL003691,PO003691,2024-09-26,2024-09-28,2
DEL003692,PO003692,2025-07-10,2025-07-08,-2
DEL003693,PO003693,2024-09-24,2024-09-26,2
DEL003694,PO003694,2024-02-22,2024-02-20,-2
DEL003695,PO003695,2024-07-21,2024-07-20,-1
DEL003696,PO003696,2025-09-07,2025-09-07,0
DEL003697,PO003697,2025-07-18,2025-07-23,5
DEL003698,PO003698,2024-12-21,2024-12-19,-2
DEL003699,PO003699,2024-01-24,2024-01-24,0
DEL003700,PO003700,2024-06-06,2024-06-05,-1
DEL003701,PO003701,2025-01-22,2025-01-21,-1
DEL003702,PO003702,2024-08-28,2024-08-30,2
DEL003703,PO003703,2024-07-24,2024-07-24,0
DEL003704,PO003704,2024-11-26,2024-11-24,-2
DEL003705,PO003705,2025-01-21,2025-01-22,1
DEL003706,PO003706,2026-01-07,2026-01-06,-1
DEL003707,PO003707,2026-01-17,2026-01-17,0
DEL003708,PO003708,2025-12-10,2025-12-15,5
DEL003709,PO003709,2025-03-14,2025-03-15,1
DEL003710,PO003710,2024-12-21,2024-12-24,3
DEL003711,PO003711,2024-11-13,2024-11-15,2
DEL003712,PO003712,2025-05-07,2025-05-10,3
DEL003713,PO003713,2025-04-17,2025-04-17,0
DEL003714,PO003714,2024-08-15,2024-08-19,4
DEL003715,PO003715,2025-06-15,2025-06-20,5
DEL003716,PO003716,2024-08-19,2024-08-23,4
DEL003717,PO003717,2025-06-30,2025-07-01,1
DEL003718,PO003718,2024-03-25,2024-03-24,-1
DEL003719,PO003719,2025-12-11,2025-12-12,1
DEL003720,PO003720,2025-01-03,2025-01-08,5
DEL003721,PO003721,2024-11-16,2024-11-21,5
DEL003722,PO003722,2025-07-06,2025-07-06,0
DEL003723,PO003723,2024-03-04,2024-03-08,4
DEL003724,PO003724,2024-01-23,2024-01-26,3
DEL003725,PO003725,2024-07-10,2024-07-10,0
DEL003726,PO003726,2024-10-20,2024-10-25,5
DEL003727,PO003727,2024-07-27,2024-07-31,4
DEL003728,PO003728,2024-11-22,2024-11-20,-2
DEL003729,PO003729,2024-06-26,2024-06-29,3
DEL003730,PO003730,2025-05-04,2025-05-03,-1
DEL003731,PO003731,2025-10-06,2025-10-09,3
DEL003732,PO003732,2025-09-09,2025-09-12,3
DEL003733,PO003733,2025-08-30,2025-09-01,2
DEL003734,PO003734,2024-04-06,2024-04-09,3
DEL003735,PO003735,2025-01-27,2025-01-27,0
DEL003736,PO003736,2025-06-06,2025-06-05,-1
DEL003737,PO003737,2024-06-25,2024-06-25,0
DEL003738,PO003738,2024-07-10,2024-07-09,-1
DEL003739,PO003739,2024-09-16,2024-09-17,1
DEL003740,PO003740,2025-01-30,2025-01-31,1
DEL003741,PO003741,2025-02-01,2025-02-03,2
DEL003742,PO003742,2024-01-13,2024-01-16,3
DEL003743,PO003743,2025-01-16,2025-01-17,1
DEL003744,PO003744,2025-01-22,2025-01-24,2
DEL003745,PO003745,2024-06-10,2024-06-12,2
DEL003746,PO003746,2026-01-09,2026-01-08,-1
DEL003747,PO003747,2024-02-18,2024-02-16,-2
DEL003748,PO003748,2024-10-20,2024-10-23,3
DEL003749,PO003749,2025-11-15,2025-11-16,1
DEL003750,PO003750,2024-02-19,2024-02-20,1
DEL003751,PO003751,2025-09-24,2025-09-29,5
DEL003752,PO003752,2024-11-29,2024-11-29,0
DEL003753,PO003753,2024-02-03,2024-02-05,2
DEL003754,PO003754,2025-05-24,2025-05-27,3
DEL003755,PO003755,2025-04-03,2025-04-06,3
DEL003756,PO003756,2025-10-20,2025-10-22,2
DEL003757,PO003757,2025-10-10,2025-10-08,-2
DEL003758,PO003758,2024-05-30,2024-05-28,-2
DEL003759,PO003759,2024-10-07,2024-10-07,0
DEL003760,PO003760,2025-10-17,2025-10-17,0
DEL003761,PO003761,2024-09-22,2024-09-27,5
DEL003762,PO003762,2025-12-18,2025-12-23,5
DEL003763,PO003763,2024-07-11,2024-07-13,2
DEL003764,PO003764,2024-07-02,2024-07-01,-1
DEL003765,PO003765,2025-12-12,2025-12-14,2
DEL003766,PO003766,2024-02-25,2024-02-25,0
DEL003767,PO003767,2024-12-05,2024-12-10,5
DEL003768,PO003768,2024-12-05,2024-12-10,5
DEL003769,PO003769,2025-07-10,2025-07-13,3
DEL003770,PO003770,2025-04-13,2025-04-14,1
DEL003771,PO003771,2025-05-20,2025-05-25,5
DEL003772,PO003772,2025-03-02,2025-03-03,1
DEL003773,PO003773,2024-08-17,2024-08-19,2
DEL003774,PO003774,2025-10-18,2025-10-21,3
DEL003775,PO003775,2025-01-06,2025-01-07,1
DEL003776,PO003776,2024-03-04,2024-03-06,2
DEL003777,PO003777,2024-12-25,2024-12-26,1
DEL003778,PO003778,2025-04-03,2025-04-03,0
DEL003779,PO003779,2024-05-20,2024-05-22,2
DEL003780,PO003780,2025-08-13,2025-08-11,-2
DEL003781,PO003781,2024-12-02,2024-11-30,-2
DEL003782,PO003782,2024-09-29,2024-09-27,-2
DEL003783,PO003783,2024-12-25,2024-12-27,2
DEL003784,PO003784,2025-01-28,2025-01-31,3
DEL003785,PO003785,2025-04-30,2025-04-29,-1
DEL003786,PO003786,2024-12-13,2024-12-14,1
DEL003787,PO003787,2025-07-01,2025-07-06,5
DEL003788,PO003788,2024-06-24,2024-06-23,-1
DEL003789,PO003789,2024-02-22,2024-02-23,1
DEL003790,PO003790,2024-07-16,2024-07-20,4
DEL003791,PO003791,2024-08-09,2024-08-12,3
DEL003792,PO003792,2024-10-12,2024-10-11,-1
DEL003793,PO003793,2025-09-11,2025-09-10,-1
DEL003794,PO003794,2025-01-31,2025-02-03,3
DEL003795,PO003795,2024-11-14,2024-11-17,3
DEL003796,PO003796,2025-01-09,2025-01-10,1
DEL003797,PO003797,2025-10-23,2025-10-27,4
DEL003798,PO003798,2024-09-12,2024-09-16,4
DEL003799,PO003799,2025-02-01,2025-01-31,-1
DEL003800,PO003800,2025-01-14,2025-01-16,2
DEL003801,PO003801,2025-09-13,2025-09-17,4
DEL003802,PO003802,2024-10-02,2024-10-04,2
DEL003803,PO003803,2025-09-10,2025-09-11,1
DEL003804,PO003804,2025-12-25,2025-12-30,5
DEL003805,PO003805,2025-10-08,2025-10-09,1
DEL003806,PO003806,2026-01-01,2025-12-31,-1
DEL003807,PO003807,2024-12-23,2024-12-21,-2
DEL003808,PO003808,2025-06-19,2025-06-18,-1
DEL003809,PO003809,2025-12-16,2025-12-20,4
DEL003810,PO003810,2025-02-27,2025-03-03,4
DEL003811,PO003811,2024-07-09,2024-07-08,-1
DEL003812,PO003812,2024-02-27,2024-02-26,-1
DEL003813,PO003813,2025-10-27,2025-10-28,1
DEL003814,PO003814,2024-02-13,2024-02-18,5
DEL003815,PO003815,2025-06-09,2025-06-10,1
DEL003816,PO003816,2025-07-10,2025-07-12,2
DEL003817,PO003817,2024-09-24,2024-09-24,0
DEL003818,PO003818,2025-06-13,2025-06-12,-1
DEL003819,PO003819,2025-04-28,2025-05-02,4
DEL003820,PO003820,2025-12-10,2025-12-13,3
DEL003821,PO003821,2024-04-28,2024-05-03,5
DEL003822,PO003822,2025-05-05,2025-05-06,1
DEL003823,PO003823,2025-11-13,2025-11-12,-1
DEL003824,PO003824,2025-10-21,2025-10-26,5
DEL003825,PO003825,2025-06-20,2025-06-19,-1
DEL003826,PO003826,2025-07-05,2025-07-07,2
DEL003827,PO003827,2024-07-20,2024-07-22,2
DEL003828,PO003828,2025-07-18,2025-07-20,2
DEL003829,PO003829,2025-01-06,2025-01-08,2
DEL003830,PO003830,2024-02-28,2024-02-28,0
DEL003831,PO003831,2025-08-12,2025-08-14,2
DEL003832,PO003832,2024-10-22,2024-10-22,0
DEL003833,PO003833,2025-01-02,2025-01-05,3
DEL003834,PO003834,2024-01-10,2024-01-08,-2
DEL003835,PO003835,2024-04-24,2024-04-23,-1
DEL003836,PO003836,2026-01-03,2026-01-01,-2
DEL003837,PO003837,2025-06-21,2025-06-21,0
DEL003838,PO003838,2025-05-20,2025-05-21,1
DEL003839,PO003839,2024-05-21,2024-05-24,3
DEL003840,PO003840,2025-09-28,2025-10-02,4
DEL003841,PO003841,2024-10-05,2024-10-08,3
DEL003842,PO003842,2024-06-21,2024-06-26,5
DEL003843,PO003843,2025-05-19,2025-05-24,5
DEL003844,PO003844,2024-09-03,2024-09-07,4
DEL003845,PO003845,2025-02-15,2025-02-15,0
DEL003846,PO003846,2025-07-07,2025-07-08,1
DEL003847,PO003847,2025-03-14,2025-03-15,1
DEL003848,PO003848,2025-10-25,2025-10-26,1
DEL003849,PO003849,2024-03-25,2024-03-29,4
DEL003850,PO003850,2025-03-27,2025-04-01,5
DEL003851,PO003851,2025-12-15,2025-12-13,-2
DEL003852,PO003852,2025-02-14,2025-02-17,3
DEL003853,PO003853,2025-04-19,2025-04-23,4
DEL003854,PO003854,2025-11-19,2025-11-22,3
DEL003855,PO003855,2024-05-20,2024-05-23,3
DEL003856,PO003856,2024-12-21,2024-12-24,3
DEL003857,PO003857,2025-05-09,2025-05-07,-2
DEL003858,PO003858,2025-02-03,2025-02-04,1
DEL003859,PO003859,2024-07-04,2024-07-03,-1
DEL003860,PO003860,2025-01-13,2025-01-15,2
DEL003861,PO003861,2025-06-10,2025-06-10,0
DEL003862,PO003862,2024-01-18,2024-01-17,-1
DEL003863,PO003863,2024-08-28,2024-08-26,-2
DEL003864,PO003864,2025-04-30,2025-05-04,4
DEL003865,PO003865,2025-10-04,2025-10-08,4
DEL003866,PO003866,2025-05-24,2025-05-27,3
DEL003867,PO003867,2025-09-10,2025-09-12,2
DEL003868,PO003868,2025-04-20,2025-04-20,0
DEL003869,PO003869,2025-04-11,2025-04-13,2
DEL003870,PO003870,2025-04-10,2025-04-09,-1
DEL003871,PO003871,2025-06-03,2025-06-07,4
DEL003872,PO003872,2025-10-03,2025-10-02,-1
DEL003873,PO003873,2024-05-11,2024-05-12,1
DEL003874,PO003874,2025-10-10,2025-10-11,1
DEL003875,PO003875,2025-05-03,2025-05-01,-2
DEL003876,PO003876,2025-08-16,2025-08-14,-2
DEL003877,PO003877,2024-05-29,2024-06-02,4
DEL003878,PO003878,2024-11-02,2024-11-01,-1
DEL003879,PO003879,2024-08-15,2024-08-16,1
DEL003880,PO003880,2024-02-12,2024-02-14,2
DEL003881,PO003881,2024-03-30,2024-03-29,-1
DEL003882,PO003882,2025-11-15,2025-11-20,5
DEL003883,PO003883,2025-06-30,2025-07-02,2
DEL003884,PO003884,2024-01-27,2024-01-28,1
DEL003885,PO003885,2025-07-17,2025-07-18,1
DEL003886,PO003886,2024-03-29,2024-03-30,1
DEL003887,PO003887,2024-03-16,2024-03-15,-1
DEL003888,PO003888,2025-04-04,2025-04-09,5
DEL003889,PO003889,2025-08-23,2025-08-26,3
DEL003890,PO003890,2025-01-12,2025-01-13,1
DEL003891,PO003891,2025-10-31,2025-11-02,2
DEL003892,PO003892,2024-08-25,2024-08-28,3
DEL003893,PO003893,2025-01-29,2025-01-27,-2
DEL003894,PO003894,2025-12-22,2025-12-26,4
DEL003895,PO003895,2025-12-26,2025-12-25,-1
DEL003896,PO003896,2024-09-12,2024-09-13,1
DEL003897,PO003897,2024-07-20,2024-07-20,0
DEL003898,PO003898,2026-01-08,2026-01-07,-1
DEL003899,PO003899,2024-05-10,2024-05-14,4
DEL003900,PO003900,2024-05-29,2024-06-02,4
DEL003901,PO003901,2024-05-20,2024-05-24,4
DEL003902,PO003902,2025-08-30,2025-09-03,4
DEL003903,PO003903,2024-12-02,2024-12-05,3
DEL003904,PO003904,2025-05-09,2025-05-09,0
DEL003905,PO003905,2024-01-23,2024-01-21,-2
DEL003906,PO003906,2024-06-16,2024-06-21,5
DEL003907,PO003907,2025-08-04,2025-08-08,4
DEL003908,PO003908,2024-03-05,2024-03-10,5
DEL003909,PO003909,2024-07-19,2024-07-23,4
DEL003910,PO003910,2025-09-18,2025-09-18,0
DEL003911,PO003911,2024-12-30,2025-01-02,3
DEL003912,PO003912,2024-08-25,2024-08-27,2
DEL003913,PO003913,2024-02-27,2024-03-03,5
DEL003914,PO003914,2025-10-24,2025-10-29,5
DEL003915,PO003915,2024-02-06,2024-02-05,-1
DEL003916,PO003916,2025-10-05,2025-10-08,3
DEL003917,PO003917,2026-01-18,2026-01-23,5
DEL003918,PO003918,2025-04-02,2025-04-05,3
DEL003919,PO003919,2024-05-23,2024-05-21,-2
DEL003920,PO003920,2024-07-20,2024-07-23,3
DEL003921,PO003921,2024-11-02,2024-10-31,-2
DEL003922,PO003922,2024-02-01,2024-02-02,1
DEL003923,PO003923,2024-06-02,2024-05-31,-2
DEL003924,PO003924,2024-07-18,2024-07-21,3
DEL003925,PO003925,2024-08-22,2024-08-24,2
DEL003926,PO003926,2024-04-20,2024-04-20,0
DEL003927,PO003927,2025-12-14,2025-12-12,-2
DEL003928,PO003928,2025-11-22,2025-11-26,4
DEL003929,PO003929,2025-09-14,2025-09-14,0
DEL003930,PO003930,2024-09-13,2024-09-16,3
DEL003931,PO003931,2024-02-17,2024-02-22,5
DEL003932,PO003932,2025-09-22,2025-09-23,1
DEL003933,PO003933,2024-12-09,2024-12-14,5
DEL003934,PO003934,2024-11-15,2024-11-16,1
DEL003935,PO003935,2024-05-04,2024-05-07,3
DEL003936,PO003936,2024-04-15,2024-04-14,-1
DEL003937,PO003937,2025-07-18,2025-07-22,4
DEL003938,PO003938,2024-02-07,2024-02-12,5
DEL003939,PO003939,2024-07-18,2024-07-21,3
DEL003940,PO003940,2025-04-27,2025-05-01,4
DEL003941,PO003941,2024-11-19,2024-11-17,-2
DEL003942,PO003942,2024-02-20,2024-02-22,2
DEL003943,PO003943,2025-02-09,2025-02-11,2
DEL003944,PO003944,2025-07-02,2025-07-05,3
DEL003945,PO003945,2025-05-15,2025-05-17,2
DEL003946,PO003946,2024-01-27,2024-01-27,0
DEL003947,PO003947,2025-11-04,2025-11-05,1
DEL003948,PO003948,2024-07-05,2024-07-05,0
DEL003949,PO003949,2025-07-22,2025-07-20,-2
DEL003950,PO003950,2025-03-07,2025-03-08,1
DEL003951,PO003951,2024-10-20,2024-10-21,1
DEL003952,PO003952,2024-04-04,2024-04-09,5
DEL003953,PO003953,2024-02-23,2024-02-27,4
DEL003954,PO003954,2025-05-30,2025-06-04,5
DEL003955,PO003955,2024-06-01,2024-06-02,1
DEL003956,PO003956,2025-11-09,2025-11-13,4
DEL003957,PO003957,2024-12-28,2024-12-29,1
DEL003958,PO003958,2025-10-22,2025-10-22,0
DEL003959,PO003959,2024-04-21,2024-04-25,4
DEL003960,PO003960,2025-02-11,2025-02-10,-1
DEL003961,PO003961,2024-09-22,2024-09-22,0
DEL003962,PO003962,2024-05-20,2024-05-24,4
DEL003963,PO003963,2025-05-16,2025-05-16,0
DEL003964,PO003964,2024-10-31,2024-11-01,1
DEL003965,PO003965,2025-12-02,2025-12-06,4
DEL003966,PO003966,2025-12-30,2025-12-29,-1
DEL003967,PO003967,2025-03-31,2025-04-01,1
DEL003968,PO003968,2025-12-14,2025-12-18,4
DEL003969,PO003969,2024-03-19,2024-03-22,3
DEL003970,PO003970,2024-02-09,2024-02-07,-2
DEL003971,PO003971,2024-07-22,2024-07-21,-1
DEL003972,PO003972,2025-01-04,2025-01-05,1
DEL003973,PO003973,2025-03-28,2025-03-27,-1
DEL003974,PO003974,2024-04-14,2024-04-17,3
DEL003975,PO003975,2024-05-14,2024-05-19,5
DEL003976,PO003976,2024-02-13,2024-02-15,2
DEL003977,PO003977,2025-06-24,2025-06-26,2
DEL003978,PO003978,2025-03-06,2025-03-07,1
DEL003979,PO003979,2024-08-03,2024-08-07,4
DEL003980,PO003980,2024-10-28,2024-11-02,5
DEL003981,PO003981,2025-02-22,2025-02-24,2
DEL003982,PO003982,2025-01-21,2025-01-25,4
DEL003983,PO003983,2025-03-15,2025-03-19,4
DEL003984,PO003984,2025-04-20,2025-04-25,5
DEL003985,PO003985,2024-05-25,2024-05-27,2
DEL003986,PO003986,2024-06-14,2024-06-14,0
DEL003987,PO003987,2025-05-13,2025-05-18,5
DEL003988,PO003988,2024-12-10,2024-12-14,4
DEL003989,PO003989,2025-10-15,2025-10-15,0
DEL003990,PO003990,2024-12-12,2024-12-16,4
